Time,Ex,Ey
8.644999999999999574e+00,-7.096618086913353274e-01,2.804541581715564114e+00
8.646000000000000796e+00,-7.103659961335000439e-01,2.803831569244556121e+00
8.647000000000000242e+00,-7.110694732084925640e-01,2.803120852929101403e+00
8.647999999999999687e+00,-7.117722392128584818e-01,2.802409433480066880e+00
8.649000000000000909e+00,-7.124742934438474951e-01,2.801697311609025576e+00
8.650000000000000355e+00,-7.131756351994283927e-01,2.800984488028245512e+00
8.650999999999999801e+00,-7.138762637782781750e-01,2.800270963450693262e+00
8.652000000000001023e+00,-7.145761784797849403e-01,2.799556738590041505e+00
8.653000000000000469e+00,-7.152753786040547679e-01,2.798841814160653030e+00
8.653999999999999915e+00,-7.159738634519080547e-01,2.798126190877589181e+00
8.654999999999999361e+00,-7.166716323248715215e-01,2.797409869456613851e+00
8.656000000000000583e+00,-7.173686845251994182e-01,2.796692850614180603e+00
8.657000000000000028e+00,-7.180650193558563155e-01,2.795975135067439332e+00
8.657999999999999474e+00,-7.187606361205240990e-01,2.795256723534237153e+00
8.659000000000000696e+00,-7.194555341236018586e-01,2.794537616733114405e+00
8.660000000000000142e+00,-7.201497126702093299e-01,2.793817815383302872e+00
8.660999999999999588e+00,-7.208431710661862279e-01,2.793097320204725786e+00
8.662000000000000810e+00,-7.215359086180876957e-01,2.792376131918004489e+00
8.663000000000000256e+00,-7.222279246331904101e-01,2.791654251244448215e+00
8.663999999999999702e+00,-7.229192184195020188e-01,2.790931678906050095e+00
8.665000000000000924e+00,-7.236097892857347169e-01,2.790208415625506699e+00
8.666000000000000369e+00,-7.242996365413378879e-01,2.789484462126191833e+00
8.666999999999999815e+00,-7.249887594964795623e-01,2.788759819132172524e+00
8.668000000000001037e+00,-7.256771574620503040e-01,2.788034487368204140e+00
8.669000000000000483e+00,-7.263648297496663186e-01,2.787308467559729053e+00
8.669999999999999929e+00,-7.270517756716723401e-01,2.786581760432872645e+00
8.670999999999999375e+00,-7.277379945411323048e-01,2.785854366714451302e+00
8.672000000000000597e+00,-7.284234856718446727e-01,2.785126287131964418e+00
8.673000000000000043e+00,-7.291082483783311030e-01,2.784397522413592174e+00
8.673999999999999488e+00,-7.297922819758437818e-01,2.783668073288201761e+00
8.675000000000000711e+00,-7.304755857803584274e-01,2.782937940485346040e+00
8.676000000000000156e+00,-7.311581591085896115e-01,2.782207124735252890e+00
8.676999999999999602e+00,-7.318400012779737729e-01,2.781475626768836751e+00
8.678000000000000824e+00,-7.325211116066819850e-01,2.780743447317693740e+00
8.679000000000000270e+00,-7.332014894136169580e-01,2.780010587114095877e+00
8.679999999999999716e+00,-7.338811340184139276e-01,2.779277046890995972e+00
8.681000000000000938e+00,-7.345600447414389889e-01,2.778542827382029401e+00
8.682000000000000384e+00,-7.352382209037945371e-01,2.777807929321505220e+00
8.682999999999999829e+00,-7.359156618273177131e-01,2.777072353444408392e+00
8.684000000000001052e+00,-7.365923668345767394e-01,2.776336100486406888e+00
8.685000000000000497e+00,-7.372683352488782482e-01,2.775599171183839253e+00
8.685999999999999943e+00,-7.379435663942686130e-01,2.774861566273717717e+00
8.686999999999999389e+00,-7.386180595955239570e-01,2.774123286493736185e+00
8.688000000000000611e+00,-7.392918141781642527e-01,2.773384332582255585e+00
8.689000000000000057e+00,-7.399648294684464389e-01,2.772644705278311417e+00
8.689999999999999503e+00,-7.406371047933656415e-01,2.771904405321611975e+00
8.691000000000000725e+00,-7.413086394806561730e-01,2.771163433452539238e+00
8.692000000000000171e+00,-7.419794328587941967e-01,2.770421790412141760e+00
8.692999999999999616e+00,-7.426494842569990595e-01,2.769679476942140006e+00
8.694000000000000838e+00,-7.433187930052262971e-01,2.768936493784926789e+00
8.695000000000000284e+00,-7.439873584341785140e-01,2.768192841683558836e+00
8.695999999999999730e+00,-7.446551798753023865e-01,2.767448521381762117e+00
8.697000000000000952e+00,-7.453222566607817789e-01,2.766703533623932731e+00
8.698000000000000398e+00,-7.459885881235541749e-01,2.765957879155129362e+00
8.698999999999999844e+00,-7.466541735972971328e-01,2.765211558721077711e+00
8.700000000000001066e+00,-7.473190124164312831e-01,2.764464573068170505e+00
8.701000000000000512e+00,-7.479831039161299877e-01,2.763716922943462606e+00
8.701999999999999957e+00,-7.486464474323125673e-01,2.762968609094671013e+00
8.702999999999999403e+00,-7.493090423016397494e-01,2.762219632270180192e+00
8.704000000000000625e+00,-7.499708878615292118e-01,2.761469993219032748e+00
8.705000000000000071e+00,-7.506319834501431476e-01,2.760719692690934313e+00
8.705999999999999517e+00,-7.512923284063969254e-01,2.759968731436247324e+00
8.707000000000000739e+00,-7.519519220699513173e-01,2.759217110206002133e+00
8.708000000000000185e+00,-7.526107637812228246e-01,2.758464829751881009e+00
8.708999999999999631e+00,-7.532688528813776818e-01,2.757711890826226142e+00
8.710000000000000853e+00,-7.539261887123361872e-01,2.756958294182040525e+00
8.711000000000000298e+00,-7.545827706167687055e-01,2.756204040572981739e+00
8.711999999999999744e+00,-7.552385979381035508e-01,2.755449130753360620e+00
8.713000000000000966e+00,-7.558936700205209913e-01,2.754693565478149697e+00
8.714000000000000412e+00,-7.565479862089553587e-01,2.753937345502972533e+00
8.714999999999999858e+00,-7.572015458491008211e-01,2.753180471584104616e+00
8.715999999999999304e+00,-7.578543482874039450e-01,2.752422944478480016e+00
8.717000000000000526e+00,-7.585063928710702452e-01,2.751664764943681174e+00
8.717999999999999972e+00,-7.591576789480612986e-01,2.750905933737944231e+00
8.718999999999999417e+00,-7.598082058671036254e-01,2.750146451620152366e+00
8.720000000000000639e+00,-7.604579729776710373e-01,2.749386319349846008e+00
8.721000000000000085e+00,-7.611069796300079515e-01,2.748625537687209075e+00
8.721999999999999531e+00,-7.617552251751149583e-01,2.747864107393075184e+00
8.723000000000000753e+00,-7.624027089647511524e-01,2.747102029228930320e+00
8.724000000000000199e+00,-7.630494303514416821e-01,2.746339303956901290e+00
8.724999999999999645e+00,-7.636953886884719767e-01,2.745575932339765934e+00
8.726000000000000867e+00,-7.643405833298904106e-01,2.744811915140945580e+00
8.727000000000000313e+00,-7.649850136305091919e-01,2.744047253124508146e+00
8.727999999999999758e+00,-7.656286789459051390e-01,2.743281947055162817e+00
8.729000000000000981e+00,-7.662715786324187928e-01,2.742515997698267594e+00
8.730000000000000426e+00,-7.669137120471567481e-01,2.741749405819817298e+00
8.730999999999999872e+00,-7.675550785479954286e-01,2.740982172186450683e+00
8.731999999999999318e+00,-7.681956774935702059e-01,2.740214297565449986e+00
8.733000000000000540e+00,-7.688355082432909438e-01,2.739445782724736489e+00
8.733999999999999986e+00,-7.694745701573320051e-01,2.738676628432869187e+00
8.734999999999999432e+00,-7.701128625966409125e-01,2.737906835459046562e+00
8.736000000000000654e+00,-7.707503849229281334e-01,2.737136404573109250e+00
8.737000000000000099e+00,-7.713871364986779611e-01,2.736365336545530269e+00
8.737999999999999545e+00,-7.720231166871459605e-01,2.735593632147421239e+00
8.739000000000000767e+00,-7.726583248523563041e-01,2.734821292150530159e+00
8.740000000000000213e+00,-7.732927603591082111e-01,2.734048317327239630e+00
8.740999999999999659e+00,-7.739264225729731717e-01,2.733274708450564638e+00
8.742000000000000881e+00,-7.745593108602916166e-01,2.732500466294158326e+00
8.743000000000000327e+00,-7.751914245881826870e-01,2.731725591632302663e+00
8.743999999999999773e+00,-7.758227631245387945e-01,2.730950085239912006e+00
8.745000000000000995e+00,-7.764533258380257319e-01,2.730173947892534425e+00
8.746000000000000441e+00,-7.770831120980867812e-01,2.729397180366346376e+00
8.746999999999999886e+00,-7.777121212749426027e-01,2.728619783438152258e+00
8.747999999999999332e+00,-7.783403527395875710e-01,2.727841757885391516e+00
8.749000000000000554e+00,-7.789678058637959923e-01,2.727063104486125766e+00
8.750000000000000000e+00,-7.795944800201207725e-01,2.726283824019046342e+00
8.750999999999999446e+00,-7.802203745818930836e-01,2.725503917263469855e+00
8.752000000000000668e+00,-7.808454889232218088e-01,2.724723384999342635e+00
8.753000000000000114e+00,-7.814698224190002041e-01,2.723942228007232735e+00
8.753999999999999559e+00,-7.820933744448996805e-01,2.723160447068330825e+00
8.755000000000000782e+00,-7.827161443773709149e-01,2.722378042964456846e+00
8.756000000000000227e+00,-7.833381315936505107e-01,2.721595016478048024e+00
8.756999999999999673e+00,-7.839593354717572238e-01,2.720811368392165974e+00
8.758000000000000895e+00,-7.845797553904901855e-01,2.720027099490494482e+00
8.759000000000000341e+00,-7.851993907294345654e-01,2.719242210557335504e+00
8.759999999999999787e+00,-7.858182408689627918e-01,2.718456702377610501e+00
8.761000000000001009e+00,-7.864363051902243384e-01,2.717670575736864436e+00
8.762000000000000455e+00,-7.870535830751645978e-01,2.716883831421253337e+00
8.762999999999999901e+00,-7.876700739065066736e-01,2.716096470217555403e+00
8.763999999999999346e+00,-7.882857770677669240e-01,2.715308492913164784e+00
8.765000000000000568e+00,-7.889006919432456355e-01,2.714519900296090693e+00
8.766000000000000014e+00,-7.895148179180309089e-01,2.713730693154956519e+00
8.766999999999999460e+00,-7.901281543780055427e-01,2.712940872278998938e+00
8.768000000000000682e+00,-7.907407007098343765e-01,2.712150438458071910e+00
8.769000000000000128e+00,-7.913524563009743940e-01,2.711359392482640907e+00
8.769999999999999574e+00,-7.919634205396780535e-01,2.710567735143778023e+00
8.771000000000000796e+00,-7.925735928149822973e-01,2.709775467233173973e+00
8.772000000000000242e+00,-7.931829725167200973e-01,2.708982589543125208e+00
8.772999999999999687e+00,-7.937915590355167916e-01,2.708189102866537024e+00
8.774000000000000909e+00,-7.943993517627903067e-01,2.707395007996926672e+00
8.775000000000000355e+00,-7.950063500907490477e-01,2.706600305728418032e+00
8.775999999999999801e+00,-7.956125534124025567e-01,2.705804996855738942e+00
8.777000000000001023e+00,-7.962179611215502995e-01,2.705009082174228752e+00
8.778000000000000469e+00,-7.968225726127867725e-01,2.704212562479830328e+00
8.778999999999999915e+00,-7.974263872815081644e-01,2.703415438569086504e+00
8.779999999999999361e+00,-7.980294045239015865e-01,2.702617711239152065e+00
8.781000000000000583e+00,-7.986316237369528448e-01,2.701819381287781319e+00
8.782000000000000028e+00,-7.992330443184474387e-01,2.701020449513328536e+00
8.782999999999999474e+00,-7.998336656669712275e-01,2.700220916714751507e+00
8.784000000000000696e+00,-8.004334871819027697e-01,2.699420783691610648e+00
8.785000000000000142e+00,-8.010325082634256466e-01,2.698620051244065010e+00
8.785999999999999588e+00,-8.016307283125254646e-01,2.697818720172869167e+00
8.787000000000000810e+00,-8.022281467309806402e-01,2.697016791279383874e+00
8.788000000000000256e+00,-8.028247629213811631e-01,2.696214265365558305e+00
8.788999999999999702e+00,-8.034205762871129419e-01,2.695411143233944262e+00
8.790000000000000924e+00,-8.040155862323643543e-01,2.694607425687691737e+00
8.791000000000000369e+00,-8.046097921621314653e-01,2.693803113530538695e+00
8.791999999999999815e+00,-8.052031934822126980e-01,2.692998207566819957e+00
8.793000000000001037e+00,-8.057957895992069464e-01,2.692192708601469420e+00
8.794000000000000483e+00,-8.063875799205232342e-01,2.691386617440005846e+00
8.794999999999999929e+00,-8.069785638543767181e-01,2.690579934888544855e+00
8.795999999999999375e+00,-8.075687408097836917e-01,2.689772661753792260e+00
8.797000000000000597e+00,-8.081581101965732428e-01,2.688964798843042736e+00
8.798000000000000043e+00,-8.087466714253772615e-01,2.688156346964182486e+00
8.798999999999999488e+00,-8.093344239076408764e-01,2.687347306925683021e+00
8.800000000000000711e+00,-8.099213670556119071e-01,2.686537679536610490e+00
8.801000000000000156e+00,-8.105075002823507457e-01,2.685727465606611020e+00
8.801999999999999602e+00,-8.110928230017304674e-01,2.684916665945920045e+00
8.803000000000000824e+00,-8.116773346284293922e-01,2.684105281365360085e+00
8.804000000000000270e+00,-8.122610345779378571e-01,2.683293312676336306e+00
8.804999999999999716e+00,-8.128439222665623243e-01,2.682480760690836519e+00
8.806000000000000938e+00,-8.134259971114160548e-01,2.681667626221435619e+00
8.807000000000000384e+00,-8.140072585304269914e-01,2.680853910081288483e+00
8.807999999999999829e+00,-8.145877059423402011e-01,2.680039613084128192e+00
8.809000000000001052e+00,-8.151673387667075499e-01,2.679224736044274913e+00
8.810000000000000497e+00,-8.157461564239004703e-01,2.678409279776626573e+00
8.810999999999999943e+00,-8.163241583351072972e-01,2.677593245096653973e+00
8.811999999999999389e+00,-8.169013439223243855e-01,2.676776632820415891e+00
8.813000000000000611e+00,-8.174777126083708767e-01,2.675959443764543977e+00
8.814000000000000057e+00,-8.180532638168835913e-01,2.675141678746242313e+00
8.814999999999999503e+00,-8.186279969723125882e-01,2.674323338583296739e+00
8.816000000000000725e+00,-8.192019114999264939e-01,2.673504424094068632e+00
8.817000000000000171e+00,-8.197750068258145006e-01,2.672684936097487363e+00
8.817999999999999616e+00,-8.203472823768853672e-01,2.671864875413060503e+00
8.819000000000000838e+00,-8.209187375808664200e-01,2.671044242860866724e+00
8.820000000000000284e+00,-8.214893718663021094e-01,2.670223039261558462e+00
8.820999999999999730e+00,-8.220591846625655563e-01,2.669401265436353032e+00
8.822000000000000952e+00,-8.226281753998445634e-01,2.668578922207045068e+00
8.823000000000000398e+00,-8.231963435091497194e-01,2.667756010395995858e+00
8.823999999999999844e+00,-8.237636884223190625e-01,2.666932530826130243e+00
8.825000000000001066e+00,-8.243302095720077549e-01,2.666108484320949490e+00
8.826000000000000512e+00,-8.248959063916987411e-01,2.665283871704514862e+00
8.826999999999999957e+00,-8.254607783156979739e-01,2.664458693801455169e+00
8.827999999999999403e+00,-8.260248247791351917e-01,2.663632951436966767e+00
8.829000000000000625e+00,-8.265880452179668048e-01,2.662806645436807340e+00
8.830000000000000071e+00,-8.271504390689752295e-01,2.661979776627300343e+00
8.830999999999999517e+00,-8.277120057697728850e-01,2.661152345835325672e+00
8.832000000000000739e+00,-8.282727447587895364e-01,2.660324353888337878e+00
8.833000000000000185e+00,-8.288326554752926123e-01,2.659495801614339516e+00
8.833999999999999631e+00,-8.293917373593726605e-01,2.658666689841899355e+00
8.835000000000000853e+00,-8.299499898519520080e-01,2.657837019400146161e+00
8.836000000000000298e+00,-8.305074123947784326e-01,2.657006791118765143e+00
8.836999999999999744e+00,-8.310640044304351548e-01,2.656176005827997066e+00
8.838000000000000966e+00,-8.316197654023282926e-01,2.655344664358647577e+00
8.839000000000000412e+00,-8.321746947547028483e-01,2.654512767542069440e+00
8.839999999999999858e+00,-8.327287919326319399e-01,2.653680316210173640e+00
8.840999999999999304e+00,-8.332820563820180215e-01,2.652847311195429825e+00
8.842000000000000526e+00,-8.338344875496023212e-01,2.652013753330854318e+00
8.842999999999999972e+00,-8.343860848829529608e-01,2.651179643450021661e+00
8.843999999999999417e+00,-8.349368478304795005e-01,2.650344982387052184e+00
8.845000000000000639e+00,-8.354867758414177281e-01,2.649509770976623990e+00
8.846000000000000085e+00,-8.360358683658430934e-01,2.648674010053964523e+00
8.846999999999999531e+00,-8.365841248546661557e-01,2.647837700454843013e+00
8.848000000000000753e+00,-8.371315447596306969e-01,2.647000843015588689e+00
8.849000000000000199e+00,-8.376781275333220478e-01,2.646163438573069016e+00
8.849999999999999645e+00,-8.382238726291586506e-01,2.645325487964701239e+00
8.851000000000000867e+00,-8.387687795013960557e-01,2.644486992028452832e+00
